189	209
190	209
191	208
192	207
193	206
194	205
194	204
195	203
196	202
196	201
197	200
198	199
198	198
199	197
199	196
200	195
200	194
201	193
201	192
202	191
202	190
203	189
203	188
204	187
204	186
205	186
206	186
207	186
208	186
209	186
210	186
211	186
212	186
213	186
214	186
215	186
216	186
217	186
218	186
219	186
220	186
221	186
222	186
223	186
224	186
225	187
225	188
226	189
226	190
226	191
227	192
227	193
228	194
228	195
229	196
229	197
230	198
231	199
231	200
232	201
232	202
233	203
234	204
235	205
235	206
236	207
237	208
238	209
239	209
240	208
240	207
240	206
240	205
240	204
240	203
240	202
240	201
240	200
240	199
240	198
240	197
240	196
240	195
240	194
240	193
240	192
240	191
240	190
240	189
240	188
240	187
240	186
240	185
241	184
241	183
241	182
241	181
241	180
241	179
242	178
242	177
242	176
242	175
242	174
243	173
243	172
243	171
243	170
243	169
244	168
244	167
244	166
245	165
245	164
245	163
246	162
246	161
247	160
247	159
247	158
248	157
249	156
249	155
250	154
250	153
251	152
252	151
252	150
253	149
254	148
255	147
256	146
257	145
258	144
259	143
260	142
261	142
262	141
263	141
264	140
265	140
266	139
267	139
268	138
269	138
270	138
271	138
272	137
273	137
274	137
275	137
276	137
277	137
278	137
279	137
280	137
281	137
282	137
283	137
284	137
285	137
286	138
287	138
288	139
289	139
290	139
291	140
292	140
293	141
294	141
295	142
296	143
297	143
298	144
299	145
300	146
301	147
302	148
303	149
304	150
305	151
305	152
306	153
306	154
307	155
307	156
308	157
308	158
309	159
309	160
309	161
309	162
309	163
310	164
310	165
310	166
310	167
310	168
310	169
310	170
310	171
310	172
309	173
309	174
309	175
309	176
309	177
308	178
308	179
308	180
308	181
307	182
307	183
307	184
306	185
306	186
305	187
305	188
304	189
304	190
303	191
303	192
302	193
302	194
301	195
301	196
300	197
299	198
300	199
301	199
302	199
303	199
304	198
305	198
306	198
307	197
308	197
309	197
310	196
311	196
312	196
313	195
314	195
315	195
316	194
317	194
318	194
319	193
320	193
321	193
322	192
323	192
324	192
325	191
326	191
327	190
328	190
329	190
330	189
331	189
332	188
333	188
334	187
335	187
336	187
337	186
338	186
339	185
340	185
341	184
342	184
343	184
344	183
345	183
346	182
347	182
348	181
349	181
350	180
351	180
352	179
353	179
354	178
355	178
356	177
357	176
358	176
359	175
360	175
361	174
362	174
363	173
364	172
365	172
366	171
367	171
368	170
369	169
370	169
371	168
372	167
373	167
374	166
375	165
376	165
377	164
378	163
379	162
380	162
381	161
382	160
383	159
384	158
385	158
386	157
387	156
388	155
389	154
390	153
391	152
392	151
393	150
394	149
395	148
396	147
397	146
398	145
399	144
400	143
400	142
401	141
402	140
403	139
403	138
404	137
405	136
406	135
406	134
407	133
407	132
408	131
409	130
409	129
410	128
410	127
411	126
411	125
411	124
412	123
412	122
413	121
413	120
413	119
414	118
414	117
414	116
415	115
415	114
415	113
415	112
416	111
416	110
416	109
416	108
416	107
416	106
417	105
417	104
417	103
417	102
417	101
417	100
417	99
417	98
417	97
417	96
417	95
417	94
417	93
417	92
417	91
416	90
416	89
416	88
416	87
416	86
416	85
415	84
415	83
415	82
415	81
415	80
414	79
414	78
414	77
413	76
413	75
413	74
412	73
412	72
411	71
411	70
410	69
410	68
409	67
409	66
408	65
408	64
407	63
407	62
406	61
405	60
405	59
404	58
403	57
402	56
401	55
401	54
400	53
399	52
398	51
397	50
396	49
395	48
394	47
393	46
392	45
391	44
390	43
389	42
388	41
387	41
386	40
385	39
384	38
383	38
382	37
381	36
380	35
379	35
378	34
377	33
376	33
375	32
374	32
373	31
372	30
371	30
370	29
369	29
368	28
367	28
366	27
365	27
364	26
363	25
362	25
361	24
360	24
359	24
358	23
357	23
356	22
355	22
354	21
353	21
352	21
351	20
350	20
349	19
348	19
347	19
346	18
345	18
344	18
343	17
342	17
341	17
340	16
339	16
338	16
337	15
336	15
335	15
334	14
333	15
333	16
334	17
334	18
335	19
336	20
336	21
337	22
337	23
338	24
338	25
339	26
339	27
340	28
340	29
340	30
341	31
341	32
342	33
342	34
342	35
342	36
343	37
343	38
343	39
343	40
344	41
344	42
344	43
344	44
344	45
344	46
344	47
344	48
343	49
343	50
343	51
343	52
342	53
342	54
341	55
340	56
339	57
338	58
337	58
336	59
335	59
334	60
333	60
332	60
331	60
330	61
329	61
328	61
327	61
326	61
325	61
324	61
323	61
322	61
321	61
320	61
319	61
318	61
