219	269
220	269
221	269
222	269
223	269
224	269
225	269
226	269
227	269
228	269
229	269
230	269
231	269
232	269
233	269
234	269
235	269
236	269
237	269
238	269
239	269
240	268
241	268
242	268
243	268
244	267
245	267
246	267
247	266
248	266
249	266
250	265
251	265
252	265
253	264
254	264
255	263
256	263
257	262
258	262
259	261
260	261
261	260
262	259
263	259
264	258
265	257
266	256
267	256
268	255
269	254
270	253
271	252
272	251
273	250
274	250
275	250
276	250
277	251
278	251
279	251
280	252
281	252
282	252
283	252
284	252
285	253
286	253
287	253
288	254
289	254
290	254
291	255
292	255
293	255
294	256
295	256
296	257
297	257
298	257
299	258
300	258
301	259
302	259
303	260
304	260
305	261
306	261
307	262
308	262
309	263
310	263
311	263
311	262
310	261
310	260
309	259
309	258
308	257
308	256
307	255
307	254
306	253
306	252
305	251
304	250
304	249
303	248
302	247
301	246
301	245
300	244
299	243
298	242
297	241
296	240
295	239
294	239
293	238
293	237
292	237
291	236
290	235
289	234
288	234
287	233
286	232
287	231
288	231
289	231
290	231
291	231
292	231
293	232
294	232
295	232
296	232
297	233
298	233
299	233
300	233
301	233
302	234
303	234
304	234
305	234
306	235
307	235
308	235
309	236
310	236
311	236
312	237
313	237
314	237
315	238
316	238
317	237
317	236
316	235
315	234
314	233
314	232
313	231
312	230
311	229
310	228
309	227
308	226
307	225
306	224
305	223
304	222
304	221
303	220
302	220
301	219
300	218
299	217
298	216
297	215
296	214
295	213
294	213
293	212
292	211
291	210
290	209
289	208
289	207
289	206
290	205
290	204
290	203
290	202
290	201
290	200
290	199
290	198
290	197
289	196
289	195
289	194
289	193
289	192
289	191
289	190
289	189
289	188
289	187
289	186
289	185
289	184
289	183
288	182
288	181
288	180
288	179
288	178
288	177
288	176
288	175
287	174
287	173
287	172
287	171
287	170
287	169
286	168
286	167
286	166
286	165
285	164
285	163
285	162
285	161
285	160
284	159
284	158
284	157
284	156
283	155
283	154
283	153
283	152
282	151
282	150
282	149
281	148
281	147
281	146
280	145
280	144
280	143
279	142
279	141
279	140
278	139
278	138
277	137
277	136
277	135
276	134
276	133
275	132
275	131
274	130
274	129
274	128
273	127
273	126
272	125
272	124
271	123
271	122
270	121
270	120
269	119
269	118
268	117
268	116
267	115
267	114
266	113
265	112
265	111
264	110
264	109
263	108
262	107
262	106
261	105
261	104
260	103
259	102
259	101
258	100
257	99
257	98
256	97
255	96
254	95
253	94
253	93
252	92
251	91
251	90
250	89
249	88
248	87
247	86
247	85
246	84
245	83
244	82
243	81
242	80
241	79
240	78
239	77
239	76
238	76
237	75
236	74
235	73
234	72
233	71
232	70
231	69
230	68
229	67
228	66
227	65
226	65
225	64
224	63
223	62
222	61
221	60
220	60
219	59
218	58
217	58
216	57
215	56
214	56
213	55
212	54
211	53
210	53
209	52
208	52
207	51
206	50
205	50
204	49
203	48
202	48
201	47
200	47
199	46
198	46
197	45
196	45
195	44
194	44
193	43
192	43
191	42
190	42
189	41
188	41
187	40
186	40
185	39
184	39
183	38
182	38
181	38
180	37
179	37
178	37
177	36
176	36
175	35
174	35
173	35
172	34
171	34
170	34
169	33
168	33
167	33
166	33
165	32
164	32
163	32
162	32
161	31
160	31
159	31
158	31
157	30
156	30
155	30
154	30
153	29
152	29
151	29
150	29
149	29
148	28
147	28
146	28
145	28
144	28
143	27
142	27
141	27
140	27
139	27
138	27
137	27
136	27
135	27
134	26
133	26
132	26
131	26
130	26
129	26
128	26
127	26
126	26
125	26
124	26
123	26
122	26
121	26
120	25
119	25
118	25
117	25
116	25
115	25
114	25
113	25
112	25
111	25
110	25
109	25
108	25
107	26
106	26
105	26
104	26
103	26
102	26
101	26
100	26
99	26
98	26
97	26
96	26
95	26
94	27
93	27
92	27
91	27
90	27
89	27
88	27
87	28
86	28
85	28
84	28
83	28
82	28
81	28
80	29
79	29
78	29
77	29
76	30
75	30
74	30
73	30
72	30
71	31
70	31
69	31
68	32
67	32
66	32
65	32
64	33
63	33
62	33
61	34
60	34
59	34
58	35
57	35
56	35
55	36
54	36
53	36
52	37
51	37
50	38
49	38
48	38
47	39
46	39
45	40
44	40
43	40
42	41
41	41
40	42
39	42
38	43
37	43
36	44
35	44
34	45
33	45
32	46
31	46
30	47
29	47
28	48
27	49
26	49
25	50
24	50
24	51
25	51
26	51
27	51
28	51
29	51
30	51
31	51
32	51
33	51
34	51
35	51
36	51
37	51
38	51
39	51
40	51
41	51
42	51
43	51
44	51
45	51
46	51
47	52
48	52
49	52
50	52
51	52
52	52
53	52
54	52
55	53
56	53
57	53
58	53
59	53
60	54
61	54
62	54
63	54
64	55
65	55
66	55
67	55
68	56
69	56
70	56
71	57
72	57
73	57
74	57
75	58
76	58
77	58
78	59
79	59
80	60
81	60
82	60
83	61
84	61
85	62
86	62
87	63
88	63
89	64
90	64
91	65
92	65
93	66
94	66
95	67
96	68
97	68
98	69
99	69
100	70
101	70
102	71
103	72
104	72
105	73
106	74
107	75
108	75
109	76
110	77
111	78
110	79
109	79
108	79
107	79
106	79
105	79
104	79
103	80
102	80
101	80
100	80
99	80
98	81
97	81
96	81
95	81
94	82
93	82
92	82
91	83
90	83
89	83
88	84
87	84
86	85
85	85
84	86
83	86
82	87
81	87
80	88
79	88
78	89
77	90
76	90
75	91
74	92
73	93
72	93
72	94
71	95
70	95
69	96
68	97
67	98
66	99
66	100
65	101
64	101
64	102
63	103
62	104
62	105
61	106
60	107
60	108
59	109
59	110
58	111
57	112
57	113
56	114
56	115
56	116
55	117
55	118
54	119
54	120
55	120
56	120
57	120
58	120
59	120
60	119
61	119
62	119
63	119
64	119
65	119
66	119
67	119
68	119
69	119
70	120
71	120
72	120
73	120
74	120
75	120
76	120
77	121
78	121
79	121
80	122
79	123
78	124
77	124
76	124
75	125
74	125
73	125
72	125
71	126
70	126
69	127
68	127
67	128
66	128
65	129
64	129
63	130
62	130
61	131
60	132
59	132
58	133
57	134
56	134
55	135
54	136
53	137
52	137
51	138
50	139
49	140
48	141
48	142
47	143
46	144
45	145
44	146
44	147
43	148
42	149
42	150
41	151
40	152
40	153
39	154
39	155
38	156
38	157
37	158
37	159
36	160
36	161
36	162
35	163
35	164
35	165
34	166
34	167
34	168
34	169
33	170
33	171
33	172
33	173
32	174
32	175
32	176
32	177
32	178
32	179
32	180
32	181
32	182
33	182
34	182
35	181
36	181
37	180
38	180
39	179
40	179
41	179
42	178
43	178
44	178
45	177
46	177
47	177
48	177
49	177
50	176
51	176
52	176
53	176
54	176
55	176
56	175
57	175
58	175
59	176
59	177
58	178
57	179
56	179
55	180
54	181
53	182
52	183
51	184
50	185
49	186
48	187
47	188
46	189
45	190
44	191
44	192
43	193
42	194
42	195
41	196
40	197
40	198
40	199
39	200
38	201
38	202
38	203
37	204
37	205
36	206
36	207
36	208
35	209
35	210
35	211
34	212
34	213
34	214
34	215
34	216
33	217
33	218
33	219
33	220
33	221
33	222
33	223
32	224
32	225
32	226
32	227
32	228
32	229
32	230
32	231
33	232
33	233
33	234
33	235
33	236
33	237
33	238
33	239
34	240
34	241
34	242
34	243
