219	269
220	269
221	269
222	269
223	269
224	269
225	269
226	269
227	269
228	269
229	269
230	269
231	269
232	269
233	269
234	269
235	269
236	269
237	269
238	269
239	269
213	268
214	268
215	268
216	268
217	268
218	268
240	268
241	268
242	268
243	268
210	267
211	267
212	267
244	267
245	267
246	267
207	266
208	266
209	266
247	266
248	266
249	266
205	265
206	265
250	265
251	265
252	265
202	264
203	264
204	264
253	264
254	264
311	264
200	263
201	263
255	263
256	263
309	263
310	263
311	263
198	262
199	262
257	262
258	262
307	262
308	262
311	262
197	261
259	261
260	261
305	261
306	261
310	261
195	260
196	260
261	260
303	260
304	260
310	260
194	259
262	259
263	259
301	259
302	259
309	259
192	258
193	258
264	258
299	258
300	258
309	258
40	257
41	257
191	257
265	257
296	257
297	257
298	257
308	257
39	256
42	256
190	256
266	256
267	256
294	256
295	256
308	256
39	255
42	255
188	255
189	255
268	255
291	255
292	255
293	255
307	255
38	254
43	254
187	254
269	254
288	254
289	254
290	254
307	254
38	253
44	253
186	253
270	253
285	253
286	253
287	253
306	253
37	252
45	252
185	252
271	252
280	252
281	252
282	252
283	252
284	252
306	252
37	251
46	251
184	251
272	251
277	251
278	251
279	251
305	251
37	250
47	250
183	250
273	250
274	250
275	250
276	250
304	250
36	249
48	249
182	249
304	249
36	248
49	248
182	248
303	248
35	247
50	247
181	247
302	247
35	246
51	246
180	246
301	246
35	245
52	245
179	245
301	245
34	244
53	244
178	244
300	244
34	243
53	243
178	243
299	243
34	242
54	242
55	242
177	242
298	242
34	241
56	241
176	241
297	241
34	240
57	240
176	240
296	240
33	239
58	239
175	239
294	239
295	239
317	239
318	239
319	239
33	238
59	238
175	238
293	238
315	238
316	238
318	238
33	237
60	237
174	237
292	237
293	237
312	237
313	237
314	237
317	237
33	236
61	236
173	236
291	236
309	236
310	236
311	236
317	236
33	235
62	235
63	235
173	235
290	235
306	235
307	235
308	235
316	235
33	234
64	234
173	234
288	234
289	234
302	234
303	234
304	234
305	234
315	234
33	233
65	233
172	233
287	233
297	233
298	233
299	233
300	233
301	233
314	233
33	232
66	232
172	232
286	232
293	232
294	232
295	232
296	232
314	232
32	231
67	231
68	231
171	231
287	231
288	231
289	231
290	231
291	231
292	231
313	231
32	230
69	230
171	230
312	230
32	229
70	229
171	229
311	229
32	228
71	228
170	228
310	228
32	227
72	227
73	227
170	227
309	227
32	226
74	226
170	226
308	226
32	225
75	225
76	225
169	225
307	225
32	224
77	224
169	224
306	224
33	223
78	223
79	223
169	223
305	223
33	222
80	222
168	222
304	222
33	221
81	221
82	221
168	221
304	221
33	220
83	220
168	220
302	220
303	220
33	219
84	219
85	219
168	219
301	219
33	218
86	218
87	218
168	218
300	218
33	217
88	217
168	217
299	217
34	216
89	216
90	216
167	216
298	216
34	215
91	215
92	215
167	215
297	215
34	214
93	214
94	214
167	214
296	214
34	213
95	213
167	213
294	213
295	213
34	212
96	212
97	212
98	212
167	212
293	212
35	211
99	211
100	211
167	211
292	211
35	210
101	210
102	210
167	210
291	210
35	209
103	209
104	209
167	209
290	209
36	208
105	208
106	208
167	208
289	208
36	207
107	207
108	207
167	207
289	207
36	206
109	206
110	206
111	206
167	206
289	206
37	205
112	205
113	205
114	205
167	205
290	205
37	204
115	204
116	204
167	204
290	204
38	203
117	203
118	203
119	203
167	203
290	203
38	202
120	202
121	202
122	202
167	202
290	202
38	201
123	201
124	201
125	201
126	201
167	201
290	201
39	200
127	200
128	200
129	200
168	200
290	200
40	199
130	199
131	199
132	199
133	199
168	199
290	199
40	198
134	198
135	198
136	198
137	198
168	198
290	198
40	197
138	197
139	197
140	197
141	197
168	197
290	197
41	196
142	196
143	196
144	196
145	196
146	196
147	196
168	196
289	196
42	195
148	195
149	195
150	195
151	195
152	195
153	195
154	195
168	195
289	195
42	194
155	194
156	194
157	194
158	194
159	194
160	194
161	194
162	194
163	194
168	194
289	194
43	193
164	193
165	193
166	193
167	193
289	193
44	192
289	192
44	191
289	191
45	190
289	190
46	189
289	189
47	188
289	188
48	187
289	187
49	186
289	186
50	185
289	185
51	184
289	184
32	183
52	183
289	183
32	182
33	182
34	182
53	182
288	182
32	181
35	181
36	181
54	181
288	181
32	180
37	180
38	180
55	180
288	180
32	179
39	179
40	179
41	179
56	179
57	179
288	179
32	178
42	178
43	178
44	178
58	178
288	178
32	177
45	177
46	177
47	177
48	177
49	177
59	177
288	177
32	176
50	176
51	176
52	176
53	176
54	176
55	176
59	176
288	176
32	175
56	175
57	175
58	175
288	175
32	174
287	174
33	173
287	173
33	172
287	172
33	171
287	171
33	170
287	170
34	169
287	169
34	168
286	168
34	167
286	167
34	166
286	166
35	165
286	165
35	164
285	164
35	163
285	163
36	162
285	162
36	161
285	161
36	160
285	160
37	159
284	159
37	158
284	158
38	157
284	157
38	156
284	156
39	155
283	155
39	154
283	154
40	153
283	153
40	152
283	152
41	151
282	151
42	150
282	150
42	149
282	149
43	148
281	148
44	147
281	147
44	146
281	146
45	145
280	145
46	144
280	144
47	143
280	143
48	142
279	142
48	141
279	141
49	140
279	140
50	139
278	139
51	138
278	138
52	137
53	137
277	137
54	136
277	136
55	135
277	135
56	134
57	134
276	134
58	133
276	133
59	132
60	132
275	132
61	131
275	131
62	130
63	130
274	130
64	129
65	129
274	129
66	128
67	128
274	128
68	127
69	127
273	127
70	126
71	126
273	126
72	125
73	125
74	125
75	125
272	125
76	124
77	124
78	124
272	124
79	123
271	123
80	122
271	122
77	121
78	121
79	121
270	121
54	120
55	120
56	120
57	120
58	120
59	120
70	120
71	120
72	120
73	120
74	120
75	120
76	120
270	120
54	119
60	119
61	119
62	119
63	119
64	119
65	119
66	119
67	119
68	119
69	119
269	119
55	118
269	118
55	117
268	117
56	116
268	116
56	115
267	115
56	114
267	114
57	113
266	113
57	112
265	112
58	111
265	111
59	110
264	110
59	109
264	109
60	108
263	108
60	107
262	107
61	106
262	106
62	105
261	105
62	104
261	104
63	103
260	103
64	102
259	102
64	101
65	101
259	101
66	100
258	100
66	99
257	99
67	98
257	98
68	97
256	97
69	96
255	96
70	95
71	95
254	95
72	94
253	94
72	93
73	93
253	93
74	92
252	92
75	91
251	91
76	90
77	90
251	90
78	89
250	89
79	88
80	88
249	88
81	87
82	87
248	87
83	86
84	86
247	86
85	85
86	85
247	85
87	84
88	84
246	84
89	83
90	83
91	83
245	83
92	82
93	82
94	82
244	82
95	81
96	81
97	81
98	81
243	81
99	80
100	80
101	80
102	80
103	80
242	80
104	79
105	79
106	79
107	79
108	79
109	79
110	79
241	79
111	78
240	78
110	77
239	77
109	76
238	76
239	76
107	75
108	75
237	75
106	74
236	74
105	73
235	73
103	72
104	72
234	72
102	71
233	71
100	70
101	70
232	70
98	69
99	69
231	69
96	68
97	68
230	68
95	67
229	67
93	66
94	66
228	66
91	65
92	65
226	65
227	65
89	64
90	64
225	64
87	63
88	63
224	63
85	62
86	62
223	62
83	61
84	61
222	61
80	60
81	60
82	60
220	60
221	60
78	59
79	59
219	59
75	58
76	58
77	58
217	58
218	58
71	57
72	57
73	57
